building_id,n_obs,coverage,pct_missing,mean_load,std_load,min_load,max_load,n_zeros,primary_use,site_id,sqm,timezone,site_airtemp_coverage
Panther_education_Neal,17534,0.9994,0.06,192.7,133.83,0.0,549.61,3377,Education,Panther,7578.7,US/Eastern,0.999829001367989
Panther_lodging_Tracie,17533,0.9994,0.06,45.85,28.97,0.0,130.43,3377,Lodging/residential,Panther,4935.9,US/Eastern,0.999829001367989
Panther_office_Jeane,17533,0.9994,0.06,16.67,11.71,0.0,53.05,3374,Office,Panther,654.3,US/Eastern,0.999829001367989
Panther_office_Clementine,17533,0.9994,0.06,38.75,20.87,0.0,93.85,3171,Office,Panther,3100.2,US/Eastern,0.999829001367989
Panther_parking_Adela,17533,0.9994,0.06,37.08,23.78,0.0,95.25,3377,Parking,Panther,36012.7,US/Eastern,0.999829001367989
Hog_parking_Bernardo,17534,0.9994,0.06,64.11,19.34,20.5,124.0,0,Parking,Hog,7796.3,US/Central,0.9998859879147189
Bear_education_Gavin,17533,0.9994,0.06,89.97,9.48,64.9,120.07,0,Education,Bear,7158.6,US/Pacific,1.0
Bear_education_Elise,17533,0.9994,0.06,145.2,48.4,48.0,335.58,0,Education,Bear,20664.8,US/Pacific,1.0
Hog_office_Napoleon,17533,0.9994,0.06,129.07,33.57,45.8,234.76,0,Office,Hog,12365.4,US/Central,0.9998859879147189
Peacock_lodging_Francesca,17534,0.9994,0.06,38.62,9.22,0.0,72.33,6,Lodging/residential,Peacock,3338.6,US/Eastern,0.9993728262728776
Peacock_education_Lyle,17534,0.9994,0.06,668.35,139.18,410.77,1162.18,0,Education,Peacock,17727.5,US/Eastern,0.9993728262728776
Peacock_lodging_Lou,17534,0.9994,0.06,117.82,17.35,60.72,179.6,0,Lodging/residential,Peacock,11895.7,US/Eastern,0.9993728262728776
Peacock_lodging_Jamaal,17533,0.9994,0.06,216.18,50.65,89.25,349.57,0,Lodging/residential,Peacock,25900.9,US/Eastern,0.9993728262728776
Fox_assembly_Emma,17533,0.9994,0.06,170.82,46.61,0.0,308.86,2,Entertainment/public assembly,Fox,13293.8,US/Mountain,0.9999429972068631
Peacock_public_Kelvin,17533,0.9994,0.06,284.6,79.64,91.28,593.4,0,Public services,Peacock,37324.1,US/Eastern,0.9993728262728776
Peacock_lodging_Matthew,17534,0.9994,0.06,59.58,9.51,25.43,90.67,0,Lodging/residential,Peacock,8686.4,US/Eastern,0.9993728262728776
Peacock_office_Effie,17534,0.9994,0.06,87.66,29.72,35.42,180.15,0,Office,Peacock,9723.9,US/Eastern,0.9993728262728776
Fox_education_Louie,17534,0.9994,0.06,77.65,16.2,15.23,132.02,0,Education,Fox,16645.2,US/Mountain,0.9999429972068631
Peacock_lodging_Wes,17533,0.9994,0.06,161.81,32.43,88.23,274.78,0,Lodging/residential,Peacock,9828.3,US/Eastern,0.9993728262728776
Fox_public_Denny,17533,0.9994,0.06,142.69,31.09,26.3,260.97,0,Public services,Fox,4058.1,US/Mountain,0.9999429972068631
Panther_parking_Asia,17533,0.9994,0.06,21.73,13.53,0.0,54.8,3377,Parking,Panther,36012.7,US/Eastern,0.999829001367989
Panther_lodging_Jorge,17533,0.9994,0.06,53.97,31.19,0.0,120.26,3371,Lodging/residential,Panther,3866.3,US/Eastern,0.999829001367989
Panther_parking_Mellissa,17533,0.9994,0.06,12.19,7.03,0.0,32.49,3332,Parking,Panther,36012.7,US/Eastern,0.999829001367989
Panther_office_Garth,17533,0.9994,0.06,51.14,30.12,0.0,141.55,3377,Office,Panther,4919.9,US/Eastern,0.999829001367989
Panther_lodging_Edison,17533,0.9994,0.06,83.8,46.69,0.0,204.56,3377,Lodging/residential,Panther,6072.0,US/Eastern,0.999829001367989
Panther_assembly_Carrol,17533,0.9994,0.06,21.98,17.3,0.0,121.22,3377,Entertainment/public assembly,Panther,595.7,US/Eastern,0.999829001367989
Eagle_assembly_Portia,17534,0.9994,0.06,129.37,55.71,0.0,352.86,192,Entertainment/public assembly,Eagle,3211.2,US/Eastern,0.9998289233576643
Fox_office_Rowena,17534,0.9994,0.06,36.86,13.19,0.0,85.58,19,Office,Fox,3132.0,US/Mountain,0.9999429972068631
Panther_lodging_Jana,17534,0.9994,0.06,67.3,39.91,0.0,157.95,3377,Lodging/residential,Panther,3969.8,US/Eastern,0.999829001367989
Panther_lodging_Russell,17534,0.9994,0.06,29.29,17.62,0.0,83.66,3377,Lodging/residential,Panther,2594.4,US/Eastern,0.999829001367989
Panther_parking_Alaina,17532,0.9993,0.07,30.13,18.41,0.0,78.54,3361,Parking,Panther,36012.7,US/Eastern,0.999829001367989
Panther_office_Patti,17532,0.9993,0.07,382.27,205.79,0.0,1085.54,3377,Office,Panther,14503.2,US/Eastern,0.999829001367989
Panther_other_Lula,17532,0.9993,0.07,1.05,0.88,0.0,4.58,3375,Other,Panther,192.3,US/Eastern,0.999829001367989
Panther_parking_Charlene,17532,0.9993,0.07,34.31,20.6,0.0,86.46,3378,Parking,Panther,45284.0,US/Eastern,0.999829001367989
Panther_education_Mohammad,17532,0.9993,0.07,119.87,66.72,0.0,267.53,3336,Education,Panther,10244.6,US/Eastern,0.999829001367989
Panther_lodging_Dianna,17532,0.9993,0.07,41.81,22.97,0.0,101.78,3377,Lodging/residential,Panther,2272.0,US/Eastern,0.999829001367989
Panther_education_Jonathan,17532,0.9993,0.07,6.47,4.45,0.0,17.02,4012,Education,Panther,331.6,US/Eastern,0.999829001367989
Panther_office_Catherine,17532,0.9993,0.07,35.75,24.02,0.0,130.19,3377,Office,Panther,2504.0,US/Eastern,0.999829001367989
Panther_lodging_Myrtle,17532,0.9993,0.07,42.67,23.09,0.0,91.44,3377,Lodging/residential,Panther,2272.0,US/Eastern,0.999829001367989
Panther_lodging_Awilda,17532,0.9993,0.07,72.42,39.33,0.0,192.55,3377,Lodging/residential,Panther,5499.9,US/Eastern,0.999829001367989
Panther_office_Valarie,17532,0.9993,0.07,27.25,16.06,0.0,76.97,3377,Office,Panther,1416.8,US/Eastern,0.999829001367989
Eagle_assembly_Herbert,17531,0.9993,0.07,68.31,34.02,0.0,175.5,112,Entertainment/public assembly,Eagle,7691.3,US/Eastern,0.9998289233576643
Fox_education_Dewayne,17532,0.9993,0.07,77.5,30.53,0.0,174.34,6,Education,Fox,8892.4,US/Mountain,0.9999429972068631
Peacock_education_Ophelia,17531,0.9993,0.07,699.45,42.35,537.05,836.45,0,Education,Peacock,11226.0,US/Eastern,0.9993728262728776
Fox_food_Scott,17532,0.9993,0.07,73.8,28.49,0.0,156.38,4,Food sales and service,Fox,2681.4,US/Mountain,0.9999429972068631
Hog_office_Mike,17531,0.9993,0.07,65.18,18.73,25.27,144.06,0,Office,Hog,5924.5,US/Central,0.9998859879147189
Peacock_assembly_Socorro,17532,0.9993,0.07,22.03,19.08,1.14,96.41,0,Entertainment/public assembly,Peacock,4880.6,US/Eastern,0.9993728262728776
Fox_lodging_Wallace,17531,0.9993,0.07,350.83,62.62,66.61,507.36,0,Lodging/residential,Fox,5885.2,US/Mountain,0.9999429972068631
Peacock_lodging_Nova,17531,0.9993,0.07,19.0,7.66,0.0,52.17,11,Lodging/residential,Peacock,4507.6,US/Eastern,0.9993728262728776
Fox_education_Leona,17531,0.9993,0.07,271.28,59.97,51.7,445.85,0,Education,Fox,26286.5,US/Mountain,0.9999429972068631
Eagle_education_Lino,17532,0.9993,0.07,187.14,51.68,0.0,373.11,173,Education,Eagle,12911.4,US/Eastern,0.9998289233576643
Panther_lodging_Anastasia,17532,0.9993,0.07,41.63,22.79,0.0,110.49,3377,Lodging/residential,Panther,2272.0,US/Eastern,0.999829001367989
Panther_lodging_Kaitlin,17532,0.9993,0.07,39.43,25.04,0.0,107.62,3376,Lodging/residential,Panther,4935.9,US/Eastern,0.999829001367989
Panther_education_Gina,17532,0.9993,0.07,337.35,173.73,0.0,567.51,3352,Education,Panther,10833.1,US/Eastern,0.999829001367989
Panther_office_Lois,17532,0.9993,0.07,118.76,61.14,0.0,257.61,3375,Office,Panther,1186.3,US/Eastern,0.999829001367989
Panther_lodging_Teresita,17532,0.9993,0.07,53.65,31.2,0.0,126.61,3376,Lodging/residential,Panther,3866.3,US/Eastern,0.999829001367989
Panther_lodging_Sonja,17532,0.9993,0.07,91.53,51.14,0.0,214.44,3377,Lodging/residential,Panther,7746.2,US/Eastern,0.999829001367989
Panther_education_Zelda,17532,0.9993,0.07,66.73,41.4,0.0,212.04,3378,Education,Panther,7519.8,US/Eastern,0.999829001367989
Panther_education_Diann,17532,0.9993,0.07,72.34,50.65,0.0,274.61,3379,Education,Panther,2200.4,US/Eastern,0.999829001367989
Panther_office_Christian,17532,0.9993,0.07,27.95,17.07,0.0,77.37,3378,Office,Panther,1553.9,US/Eastern,0.999829001367989
Panther_education_Mattie,17532,0.9993,0.07,5.4,4.72,0.0,25.2,3374,Education,Panther,499.4,US/Eastern,0.999829001367989
Panther_parking_Stanley,17532,0.9993,0.07,34.87,20.49,0.0,66.23,3389,Parking,Panther,36012.7,US/Eastern,0.999829001367989
Panther_education_Vincent,17532,0.9993,0.07,122.54,71.23,0.0,339.96,3378,Education,Panther,11248.1,US/Eastern,0.999829001367989
Panther_office_Antonette,17531,0.9993,0.07,25.38,15.5,0.0,69.75,3378,Office,Panther,1752.2,US/Eastern,0.999829001367989
Panther_education_Alecia,17531,0.9993,0.07,184.0,103.77,0.0,436.88,3377,Education,Panther,9805.4,US/Eastern,0.999829001367989
Panther_lodging_Janice,17532,0.9993,0.07,44.61,24.01,0.0,113.71,3377,Lodging/residential,Panther,2272.0,US/Eastern,0.999829001367989
Panther_office_Taryn,17532,0.9993,0.07,75.16,40.32,0.0,165.93,3378,Office,Panther,6003.3,US/Eastern,0.999829001367989
Rat_education_Lee,17532,0.9993,0.07,403.42,112.38,48.63,792.72,0,Education,Rat,26291.5,US/Eastern,0.9996579052397514
Panther_lodging_Blaine,17532,0.9993,0.07,61.07,35.55,0.0,146.83,3377,Lodging/residential,Panther,3594.0,US/Eastern,0.999829001367989
Panther_office_Larry,17532,0.9993,0.07,42.32,25.57,0.0,129.83,3378,Office,Panther,1738.9,US/Eastern,0.999829001367989
Panther_retail_Gilbert,17532,0.9993,0.07,0.59,0.41,0.0,1.52,4356,Retail,Panther,1421.8,US/Eastern,0.999829001367989
Panther_office_Shauna,17532,0.9993,0.07,77.67,52.07,0.0,317.26,3378,Office,Panther,4495.8,US/Eastern,0.999829001367989
Panther_other_Bethel,17532,0.9993,0.07,3.36,1.88,0.0,9.09,3377,Other,Panther,281.0,US/Eastern,0.999829001367989
Panther_lodging_Hattie,17532,0.9993,0.07,113.52,61.64,0.0,298.05,3376,Lodging/residential,Panther,3594.0,US/Eastern,0.999829001367989
Panther_education_Janis,17530,0.9992,0.08,21.46,14.97,0.0,77.56,3380,Education,Panther,1015.6,US/Eastern,0.999829001367989
Fox_education_Leota,17530,0.9992,0.08,216.18,51.09,43.22,376.22,0,Education,Fox,12311.3,US/Mountain,0.9999429972068631
Fox_lodging_Warren,17530,0.9992,0.08,36.25,7.41,6.51,66.66,0,Lodging/residential,Fox,4562.3,US/Mountain,0.9999429972068631
Bear_education_Paola,17530,0.9992,0.08,149.28,59.96,69.34,359.31,0,Education,Bear,12802.6,US/Pacific,1.0
Peacock_education_Patience,17530,0.9992,0.08,27.29,9.6,7.15,55.8,0,Education,Peacock,2836.4,US/Eastern,0.9993728262728776
Wolf_retail_Harriett,17530,0.9992,0.08,43.67,19.87,0.0,121.55,481,Retail,Wolf,4108.0,Europe/Dublin,1.0
Fox_assembly_Cindy,17530,0.9992,0.08,49.54,10.42,6.78,85.55,0,Entertainment/public assembly,Fox,3765.5,US/Mountain,0.9999429972068631
Hog_industrial_Joanne,17530,0.9992,0.08,150.32,76.29,19.58,340.92,0,Manufacturing/industrial,Hog,5281.6,US/Central,0.9998859879147189
Fox_lodging_Jina,17528,0.9991,0.09,141.97,22.77,30.79,209.17,0,Lodging/residential,Fox,9888.6,US/Mountain,0.9999429972068631
Hog_assembly_Colette,17528,0.9991,0.09,359.74,173.2,81.64,1064.49,0,Entertainment/public assembly,Hog,21783.5,US/Central,0.9998859879147189
Hog_assembly_Jasmine,17528,0.9991,0.09,85.09,25.38,23.24,157.72,0,Entertainment/public assembly,Hog,5314.1,US/Central,0.9998859879147189
Hog_education_Wayne,17529,0.9991,0.09,165.05,39.31,1.76,309.09,0,Education,Hog,7964.8,US/Central,0.9998859879147189
Lamb_other_Katharina,17528,0.9991,0.09,9.22,10.23,0.0,63.69,46,Other,Lamb,536.0,Europe/London,0.9998857142857143
Panther_education_Annetta,17529,0.9991,0.09,87.07,48.11,0.0,233.25,3377,Education,Panther,9232.7,US/Eastern,0.999829001367989
Panther_office_Lavinia,17528,0.9991,0.09,18.53,10.07,0.0,50.09,3377,Office,Panther,1001.4,US/Eastern,0.999829001367989
Fox_lodging_Isabell,17528,0.9991,0.09,27.71,4.25,9.03,44.78,0,Lodging/residential,Fox,2875.3,US/Mountain,0.9999429972068631
Fox_education_Etta,17528,0.9991,0.09,198.63,53.54,0.0,389.17,4,Education,Fox,4497.5,US/Mountain,0.9999429972068631
Fox_education_Ollie,17526,0.999,0.1,108.01,21.81,19.01,182.0,0,Education,Fox,6698.5,US/Mountain,0.9999429972068631
Peacock_education_Gilberto,17527,0.999,0.1,1027.8,94.9,663.89,1411.0,0,Education,Peacock,23225.8,US/Eastern,0.9993728262728776
Hog_other_Tobias,17527,0.999,0.1,37.47,12.47,8.83,76.7,0,Other,Hog,2220.7,US/Central,0.9998859879147189
Panther_education_Edna,17527,0.999,0.1,104.53,59.39,0.0,291.31,3339,Education,Panther,9896.3,US/Eastern,0.999829001367989
Wolf_office_Cary,17526,0.999,0.1,244.77,78.83,34.38,428.86,0,Office,Wolf,11795.0,Europe/Dublin,1.0
Panther_office_Hannah,17524,0.9989,0.11,5.39,4.2,0.0,20.5,3378,Office,Panther,375.1,US/Eastern,0.999829001367989
Lamb_education_Felipe,17524,0.9989,0.11,27.11,27.28,0.0,149.9,578,Education,Lamb,9005.0,Europe/London,0.9998857142857143
Fox_assembly_Dixie,17524,0.9989,0.11,73.0,62.19,0.0,263.88,1,Entertainment/public assembly,Fox,9801.7,US/Mountain,0.9999429972068631
Panther_education_Misty,17524,0.9989,0.11,27.26,15.09,0.0,74.73,3237,Education,Panther,252.7,US/Eastern,0.999829001367989
Fox_education_Sterling,17524,0.9989,0.11,22.34,16.17,0.0,65.23,2,Education,Fox,4106.6,US/Mountain,0.9999429972068631
Panther_education_Rosalie,17524,0.9989,0.11,52.47,28.25,0.0,131.3,3373,Education,Panther,690.5,US/Eastern,0.999829001367989
Bear_education_Sharon,17523,0.9988,0.12,112.22,13.69,75.5,161.5,0,Education,Bear,5261.7,US/Pacific,1.0
Fox_lodging_Winifred,17523,0.9988,0.12,84.14,12.14,31.72,129.43,0,Lodging/residential,Fox,5582.2,US/Mountain,0.9999429972068631
Robin_education_Mercedes,17522,0.9987,0.13,254.74,62.2,47.16,533.09,0,Education,Robin,5295.0,Europe/London,0.9999429093400319
Peacock_office_Norman,17522,0.9987,0.13,36.39,9.17,15.98,72.28,0,Office,Peacock,3044.1,US/Eastern,0.9993728262728776
Eagle_office_Dallas,17522,0.9987,0.13,51.83,18.91,0.0,118.47,161,Office,Eagle,3522.6,US/Eastern,0.9998289233576643
Robin_office_Dina,17522,0.9987,0.13,35.57,10.91,6.5,79.5,0,Office,Robin,4213.0,Europe/London,0.9999429093400319
Wolf_education_Roderick,17522,0.9987,0.13,5.11,2.78,0.0,16.14,5,Education,Wolf,818.0,Europe/Dublin,1.0
Fox_office_Susanne,17522,0.9987,0.13,17.63,9.5,0.0,54.43,2,Office,Fox,941.6,US/Mountain,0.9999429972068631
Hog_health_Jenny,17521,0.9987,0.13,181.72,32.95,53.88,272.45,0,Healthcare,Hog,6916.0,US/Central,0.9998859879147189
Bull_office_Trevor,17521,0.9987,0.13,38.21,24.62,0.0,114.0,4478,Office,Bull,3546.4,US/Central,0.9981174054424097
Hog_office_Migdalia,17521,0.9987,0.13,33.72,13.03,5.98,87.46,0,Office,Hog,6754.9,US/Central,0.9998859879147189
Bull_education_Annette,17520,0.9986,0.14,104.74,67.78,0.0,590.0,3685,Education,Bull,6484.5,US/Central,0.9981174054424097
Hog_health_Kesha,17519,0.9986,0.14,246.19,29.71,131.51,335.0,0,Healthcare,Hog,10757.1,US/Central,0.9998859879147189
Bull_lodging_Xavier,17519,0.9986,0.14,9.18,5.82,0.0,35.76,278,Lodging/residential,Bull,750.6,US/Central,0.9981174054424097
Hog_office_Eloise,17519,0.9986,0.14,325.07,48.43,238.2,441.25,0,Office,Hog,11419.8,US/Central,0.9998859879147189
Rat_office_Adele,17517,0.9985,0.15,599.65,233.26,0.0,1363.72,2,Office,Rat,37904.4,US/Eastern,0.9996579052397514
Rat_office_Lora,17517,0.9985,0.15,427.75,222.78,0.0,1270.83,1,Office,Rat,21274.8,US/Eastern,0.9996579052397514
Lamb_education_Willetta,17518,0.9985,0.15,0.0,0.0,0.0,0.0,0,Education,Lamb,3528.0,Europe/London,0.9998857142857143
Rat_education_Kandice,17517,0.9985,0.15,67.18,41.57,0.0,228.37,7,Education,Rat,9643.3,US/Eastern,0.9996579052397514
Panther_education_Emily,17517,0.9985,0.15,105.76,64.12,0.0,369.67,3321,Education,Panther,6326.1,US/Eastern,0.999829001367989
Panther_office_Danica,17517,0.9985,0.15,4.11,2.81,0.0,14.05,3378,Office,Panther,210.0,US/Eastern,0.999829001367989
Fox_education_Melinda,17518,0.9985,0.15,408.03,66.6,79.61,620.41,0,Education,Fox,18984.6,US/Mountain,0.9999429972068631
Rat_education_Calvin,17516,0.9984,0.16,37.16,14.34,0.0,85.15,15,Education,Rat,5304.8,US/Eastern,0.9996579052397514
Rat_office_Loyd,17516,0.9984,0.16,55.37,18.79,22.64,119.59,0,Office,Rat,2779.3,US/Eastern,0.9996579052397514
Rat_public_Deidre,17516,0.9984,0.16,8.98,2.8,3.0,20.34,0,Public services,Rat,657.7,US/Eastern,0.9996579052397514
Rat_public_Joann,17516,0.9984,0.16,17.62,4.96,6.58,33.92,0,Public services,Rat,597.5,US/Eastern,0.9996579052397514
Peacock_office_Elton,17516,0.9984,0.16,158.31,21.82,92.27,230.22,0,Office,Peacock,9694.9,US/Eastern,0.9993728262728776
Rat_public_Sharron,17516,0.9984,0.16,43.4,9.71,0.0,68.68,17,Public services,Rat,2862.3,US/Eastern,0.9996579052397514
Bull_lodging_Charlotte,17516,0.9984,0.16,10.45,6.16,0.0,30.0,277,Lodging/residential,Bull,750.6,US/Central,0.9981174054424097
Rat_assembly_Ezequiel,17516,0.9984,0.16,40.8,27.95,0.0,137.12,1,Entertainment/public assembly,Rat,1385.5,US/Eastern,0.9996579052397514
Rat_assembly_Kenya,17516,0.9984,0.16,64.69,25.39,0.0,172.27,6,Entertainment/public assembly,Rat,2141.9,US/Eastern,0.9996579052397514
Bull_services_Winford,17516,0.9984,0.16,46.64,13.74,0.0,112.0,299,Services,Bull,19904.7,US/Central,0.9981174054424097
Rat_public_Allie,17516,0.9984,0.16,11.53,5.6,0.0,27.46,1,Public services,Rat,810.7,US/Eastern,0.9996579052397514
Rat_education_Cedric,17516,0.9984,0.16,93.19,25.82,44.03,194.91,0,Education,Rat,6169.1,US/Eastern,0.9996579052397514
Rat_public_Leo,17516,0.9984,0.16,18.1,4.36,0.0,34.07,13,Public services,Rat,1217.0,US/Eastern,0.9996579052397514
Fox_education_Long,17516,0.9984,0.16,147.22,50.41,16.79,255.72,0,Education,Fox,12733.7,US/Mountain,0.9999429972068631
Rat_public_Mark,17516,0.9984,0.16,22.97,12.96,0.0,69.68,11,Public services,Rat,303.5,US/Eastern,0.9996579052397514
Hog_office_Elizbeth,17514,0.9983,0.17,138.28,21.87,49.29,217.0,0,Office,Hog,8593.5,US/Central,0.9998859879147189
Rat_education_Keith,17515,0.9983,0.17,104.94,30.22,10.08,228.64,0,Education,Rat,9420.4,US/Eastern,0.9996579052397514
Rat_education_Dana,17515,0.9983,0.17,97.68,35.55,0.84,221.54,0,Education,Rat,6577.5,US/Eastern,0.9996579052397514
Bull_education_Mario,17514,0.9983,0.17,102.01,37.64,0.0,256.0,273,Education,Bull,8477.8,US/Central,0.9981174054424097
Hog_office_Josefina,17514,0.9983,0.17,181.35,34.59,61.39,291.39,0,Office,Hog,14636.4,US/Central,0.9998859879147189
Rat_public_Tricia,17515,0.9983,0.17,37.51,15.64,12.05,97.91,0,Public services,Rat,558.3,US/Eastern,0.9996579052397514
Rat_assembly_Viola,17515,0.9983,0.17,53.93,25.69,0.0,143.01,2,Entertainment/public assembly,Rat,3380.5,US/Eastern,0.9996579052397514
Rat_warehouse_Eloisa,17514,0.9983,0.17,90.96,74.45,6.65,365.87,0,Warehouse/storage,Rat,18843.4,US/Eastern,0.9996579052397514
Fox_lodging_Stephan,17515,0.9983,0.17,30.47,4.92,5.92,49.64,0,Lodging/residential,Fox,3382.2,US/Mountain,0.9999429972068631
Robin_education_Cecilia,17515,0.9983,0.17,52.2,15.45,7.5,112.5,0,Education,Robin,1439.0,Europe/London,0.9999429093400319
Bull_office_Efren,17513,0.9982,0.18,49.45,22.93,0.0,129.0,276,Office,Bull,8005.2,US/Central,0.9981174054424097
Panther_education_Scarlett,17513,0.9982,0.18,17.92,11.58,0.0,54.93,3292,Education,Panther,2737.8,US/Eastern,0.999829001367989
Bull_education_Myra,17512,0.9982,0.18,47.29,18.27,0.0,125.0,281,Education,Bull,5527.5,US/Central,0.9981174054424097
Rat_office_Sammy,17512,0.9982,0.18,53.67,22.12,5.54,143.46,0,Office,Rat,2912.1,US/Eastern,0.9996579052397514
Rat_lodging_Jeannette,17513,0.9982,0.18,5.18,2.27,0.0,15.32,2,Lodging/residential,Rat,464.5,US/Eastern,0.9996579052397514
Hog_public_Brad,17513,0.9982,0.18,1000.37,89.22,707.79,1325.54,0,Public services,Hog,22066.1,US/Central,0.9998859879147189
Fox_public_Lauren,17512,0.9982,0.18,122.19,18.47,49.79,168.74,0,Public services,Fox,9262.4,US/Mountain,0.9999429972068631
Rat_education_Beverly,17512,0.9982,0.18,659.58,298.29,0.4,1844.34,0,Education,Rat,36603.8,US/Eastern,0.9996579052397514
Bull_assembly_Gerri,17512,0.9982,0.18,147.37,62.18,0.0,408.0,299,Entertainment/public assembly,Bull,11079.8,US/Central,0.9981174054424097
Bull_assembly_Goldie,17512,0.9982,0.18,57.35,19.23,0.0,143.0,300,Entertainment/public assembly,Bull,4864.1,US/Central,0.9981174054424097
Bobcat_other_Timothy,17512,0.9982,0.18,18.32,9.05,0.0,49.62,1045,Other,Bobcat,938.6,US/Mountain,0.9982310984308131
Bull_education_Dakota,17513,0.9982,0.18,54.55,23.91,0.0,155.0,274,Education,Bull,3585.9,US/Central,0.9981174054424097
Hog_office_Candi,17513,0.9982,0.18,309.47,79.87,93.91,506.15,0,Office,Hog,18156.7,US/Central,0.9998859879147189
Lamb_office_Raymond,17512,0.9982,0.18,6.87,8.71,0.0,43.3,46,Office,Lamb,1805.0,Europe/London,0.9998857142857143
Rat_public_Leta,17513,0.9982,0.18,17.02,5.21,0.0,35.64,1,Public services,Rat,943.1,US/Eastern,0.9996579052397514
Fox_education_Andre,17513,0.9982,0.18,455.07,50.52,263.04,640.88,0,Education,Fox,17044.0,US/Mountain,0.9999429972068631
Rat_assembly_Mirta,17512,0.9982,0.18,168.64,64.48,0.0,405.92,3,Entertainment/public assembly,Rat,8000.8,US/Eastern,0.9996579052397514
Hog_office_Shon,17513,0.9982,0.18,77.9,24.78,26.84,153.94,0,Office,Hog,7837.8,US/Central,0.9998859879147189
Rat_education_Meghan,17512,0.9982,0.18,53.59,25.41,0.0,155.57,1,Education,Rat,4561.5,US/Eastern,0.9996579052397514
Hog_parking_Joan,17510,0.9981,0.19,0.0,0.0,0.0,0.0,17510,Parking,Hog,49007.2,US/Central,0.9998859879147189
Bull_lodging_Allen,17510,0.9981,0.19,9.2,6.02,0.0,36.96,276,Lodging/residential,Bull,748.0,US/Central,0.9981174054424097
Bull_assembly_Lesa,17511,0.9981,0.19,10.52,4.1,0.0,27.0,308,Entertainment/public assembly,Bull,1892.6,US/Central,0.9981174054424097
Bull_services_Rachelle,17510,0.9981,0.19,103.22,25.97,0.0,210.0,299,Services,Bull,34691.5,US/Central,0.9981174054424097
Bull_lodging_Caren,17511,0.9981,0.19,139.69,35.72,0.0,268.0,282,Lodging/residential,Bull,16509.6,US/Central,0.9981174054424097
Moose_education_Clark,17511,0.9981,0.19,845.27,286.27,198.96,1457.31,0,Education,Moose,70999.9,US/Eastern,1.0
Fox_education_Nilda,17511,0.9981,0.19,136.02,36.02,12.59,257.46,0,Education,Fox,10371.2,US/Mountain,0.9999429972068631
Bull_education_Matilda,17510,0.9981,0.19,85.61,38.28,0.0,220.0,1529,Education,Bull,10069.9,US/Central,0.9981174054424097
Hog_office_Mary,17511,0.9981,0.19,32.01,14.46,9.15,74.74,0,Office,Hog,4931.0,US/Central,0.9998859879147189
Rat_education_Kelsey,17510,0.9981,0.19,157.88,41.97,5.19,343.72,0,Education,Rat,9227.6,US/Eastern,0.9996579052397514
Hog_education_Sonia,17510,0.9981,0.19,626.07,86.04,415.21,928.13,0,Education,Hog,17103.3,US/Central,0.9998859879147189
Rat_public_Laverne,17510,0.9981,0.19,12.74,4.18,0.0,28.66,22,Public services,Rat,1108.7,US/Eastern,0.9996579052397514
